FPS,serverTime,slamTime,streamingTime,renderTime,videoTime,clientMemoryUsage,serverMemoryUsage,requestSize,responseSize
12.077294686017506,76.29999999981374,0.061935999896377325,76.23806399991736,0.39999999990686774,6,7581276,18557856,1628206,20
23.529411764705884,34.5,27.864752000197768,6.635247999802232,0.39999999990686774,7.600000000093132,9448309,18644600,1628206,2858
29.850746268656717,13.5,6.956363999750465,6.543636000249535,0.6000000000931323,19.399999999906868,9448309,18845104,1628206,2778
45.045045044667106,13.800000000279397,6.932790000457317,6.86720999982208,0.39999999990686774,7.899999999906868,13086014,18918600,1628206,2678
52.08333333282806,12.399999999906868,6.588343999814242,5.811656000092626,0.40000000037252903,6.399999999906868,13086014,18986728,1628206,2638
53.76344085994585,13,6.5662429998628795,6.4337570001371205,0.2999999998137355,5.300000000279397,16603045,19060376,1628206,2598
53.47593582834435,12.399999999906868,6.498554999940097,5.90144499996677,0.39999999990686774,5.900000000372529,16603045,19134920,1628206,2558
54.054054054054056,12.400000000372529,6.379672999959439,6.02032700041309,0.2999999998137355,5.7999999998137355,20118168,19208024,1628206,2558
21.73913043478261,38.799999999813735,31.46331400005147,7.336685999762267,1.7000000001862645,5.399999999906868,21991901,18655640,1628206,398
13.440860214986463,18.299999999813735,11.532572000287473,6.767427999526262,48.8000000002794,7.300000000279397,24156719,18484416,1628206,398
27.932960894000082,15,9.24865600001067,5.751343999989331,0.7999999998137355,19.899999999906868,26144795,18602024,1628206,298
43.66812227003198,15.399999999906868,9.460995000321418,5.93900499958545,1.2000000001862645,6.300000000279397,25138616,18294448,1628206,318
21.73913043478261,38.89999999990687,32.682714000344276,6.217285999562591,1.5,5.600000000093132,26809093,18539272,1628206,1538
46.94835680689591,15.299999999813735,9.286386999767274,6.013613000046462,1.1000000000931323,4.800000000279397,26809093,18670376,1628206,1518
45.66210045584427,15.300000000279397,9.274645000230521,6.025355000048876,0.8999999999068677,5.600000000093132,30421272,18798128,1628206,1478
28.490028489952895,15.200000000186265,8.698774999938905,6.501225000247359,0.6999999997206032,19.200000000186265,30421272,18924552,1628206,1458
48.076923077353605,14.799999999813735,8.818198000080884,5.981801999732852,1,4.899999999906868,33977987,19045112,1628206,1418
15.89825119239238,41.60000000009313,35.733959999866784,5.866040000226349,1.1000000000931323,20.199999999720603,35789889,19172016,1628206,718
35.335689045587536,20.5,11.802830000407994,8.697169999592006,1.1000000000931323,6.600000000093132,35789889,18420416,1628206,698
26.31578947368421,16.799999999813735,10.962052000220865,5.8379479995928705,1,20.100000000093132,39324747,17998808,1628206,678
26.737967914505084,17,10.914944000076503,6.085055999923497,0.8999999999068677,19.5,41111989,18121448,1628206,678
43.47826086956522,15.5,9.028724000323564,6.471275999676436,0.6999999997206032,6.800000000279397,42890706,18241632,1628206,598
15.625,42.39999999990687,36.031879000365734,6.368120999541134,1.7999999998137355,19.700000000186265,43219588,18359408,1628206,878
24.875621890432004,18.5,12.332232999615371,6.167767000384629,1.5,20.100000000093132,43219588,18479672,1628206,838
25.575447570576152,18.100000000093132,12.350578000303358,5.749421999789774,0.7999999998137355,20.199999999720603,46692325,18600352,1628206,758
28.248587570695786,14.600000000093132,9.131677000317723,5.46832299977541,0.7999999998137355,20,48478771,18724200,1628206,698
19.531249999928946,29.100000000093132,19.558284000027925,9.541716000065207,1.5,20.5,50290238,17948744,1628206,738
16.129032258064516,55.89999999990687,46.72410500003025,9.175894999876618,1.1999999997206032,4.900000000372529,52548842,17841536,1628206,1418
40.816326530612244,18.09999999962747,11.99947899999097,6.100520999636501,1.3000000002793968,5,52548842,17969896,1628206,1258
26.455026454830914,16,10.058537000324577,5.941462999675423,1,20.800000000279397,56232943,18097776,1628206,1158
44.05286343576187,15.399999999906868,9.783990999683738,5.61600900022313,1.5,5.7000000001862645,58088876,18214920,1628206,1118
26.881720430309425,16.600000000093132,9.577453999780118,7.022546000313014,0.8999999999068677,19.699999999720603,58088876,17795016,1628206,1018
19.569471624230477,44.60000000009313,38.35559999989346,6.244400000199676,1.1000000000931323,5.399999999906868,61764386,17917528,1628206,2158
40.983606556751326,17.899999999906868,11.678667000029236,6.221332999877632,1.2000000001862645,5.300000000279397,61764386,17724552,1628206,2038
44.843049326792425,16.100000000093132,10.00858199968934,6.091418000403792,0.8999999999068677,5.300000000279397,65379554,17864992,1628206,1978
27.93296089363675,15.299999999813735,9.062317000236362,6.237682999577373,1.2000000001862645,19.300000000279397,65379554,17995400,1628206,1898
29.239766081712094,27.799999999813735,8.971456999890506,18.82854299992323,1,5.300000000279397,7519997,18122824,1628206,1818
13.054830287190393,53.8000000002794,46.10902100009844,7.69097900018096,1.5,21.299999999813735,9425345,18249840,1628206,1718
25.445292620684242,18.700000000186265,12.874681999906898,5.825318000279367,1,19.5,11277816,17764888,1628206,1338
36.764705882101175,20.200000000186265,12.886292999610305,7.31370700057596,1.3999999999068677,5.5,13106333,17896808,1628206,1318
23.148148148048342,19.5,11.283725999761373,8.216274000238627,1.6000000000931323,22.100000000093132,14894354,18023664,1628206,1298
18.58736059485989,29,20.633502000011504,8.366497999988496,1.8999999999068677,22.899999999906868,16789532,18152248,1628206,958
13.513513513513514,50.40000000037253,42.45510400040075,7.944895999971777,2,21.59999999962747,18664198,18275672,1628206,2078
34.843205574686756,19.399999999906868,12.727936000097543,6.672063999809325,1.400000000372529,7.899999999906868,20461223,18408080,1628206,1458
