FPS,serverTime,slamTime,streamingTime,renderTime,videoTime,clientMemoryUsage,serverMemoryUsage,requestSize,responseSize
3.9556962025345603,245.09999999962747,26.858566000126302,218.24143399950117,0.7000000001862645,7,60002290,18680856,1628206,2838
54.054054054054056,12.599999999627471,7.154397999867797,5.445601999759674,0.3000000002793968,5.600000000093132,60002290,18780248,1628206,1778
20.833333333333332,40.10000000009313,34.160912999883294,5.939087000209838,2.6000000000931323,5.199999999720603,62406565,18853136,1628206,958
13.908205841374391,28.700000000186265,10.488937000278383,18.21106299990788,35.5,7.7000000001862645,7654860,18525320,1628206,858
20.408163265306122,39.60000000009313,32.4888599999249,7.111140000168234,1,8.399999999906868,9656358,18642648,1628206,1158
38.61003861017745,16,9.596950000151992,6.403049999848008,1,8.899999999906868,9656358,18492008,1628206,1078
28.735632184061853,15.200000000186265,8.202719000168145,6.99728100001812,1.1999999997206032,18.399999999906868,13439142,18629032,1628206,1038
40.98360655753348,15.199999999720603,6.335840000305325,8.864159999415278,0.8000000002793968,8.399999999906868,15315057,18748640,1628206,938
13.661202185844493,50.5,38.78780999965966,11.712190000340343,0.7999999998137355,21.899999999906868,17203259,18815680,1628206,1658
23.752969121087595,17.800000000279397,9.519785000011325,8.280215000268072,1.099999999627471,23.100000000093132,19041909,18936808,1628206,1458
42.01680672301791,15.899999999906868,9.369833000004292,6.530166999902576,1,6.600000000093132,19041909,19074480,1628206,1358
26.04166666641403,15.299999999813735,8.596738999709487,6.7032610001042485,0.8000000002793968,22.200000000186265,22568082,18225048,1628206,1398
16.260162601626018,38.200000000186265,31.37832299992442,6.821677000261843,1,22.299999999813735,24404913,18347376,1628206,1018
37.735849056603776,17.5,11.151772000361234,6.348227999638766,1.3000000002793968,7.699999999720603,24404913,18464136,1628206,958
39.840637450051375,17.300000000279397,11.26367300003767,6.036327000241727,0.8999999999068677,6.899999999906868,27910728,18582176,1628206,938
25.252525252465862,17.899999999906868,11.0271580000408,6.872841999866068,0.6000000000931323,21.100000000093132,27910728,18701144,1628206,938
25.575447570271564,17.200000000186265,11.032828999683261,6.167171000503004,1.1000000000931323,20.799999999813735,28592264,18816008,1628206,898
21.551724137974293,41,35.216266999952495,5.783733000047505,0.8000000002793968,4.599999999627471,30834839,18934864,1628206,1118
22.271714921864213,22.5,13.868538999930024,8.631461000069976,0.8000000002793968,21.600000000093132,30834839,18156288,1628206,1038
