totalTime,slamTime,networkTime,renderTime,segmentationTime
51.42999999993481,106.60513600008562,156.48986399988644,1.4050000000279397,11.354999999981374
299.42500000004657,10.612497000023723,18.402502999873832,0.8300000000745058,7.190000000176951
66.71499999985099,6.081204000161961,22.648795999819413,0.7700000000186265,9.264999999897555
66.99500000011176,4.169678999809548,18.270321000134572,0.31000000005587935,8.050000000046566
32.955000000074506,4.415196999907494,16.984802999999374,0.34000000008381903,7.1749999998137355
33.37999999988824,5.638920000055805,19.351079999934882,0.2900000000372529,7.504999999888241
33.18999999994412,6.059879999840632,22.440120000159368,0.7600000000093132,8.68500000005588
66.7750000001397,6.38068599998951,26.969314000103623,0.2900000000372529,7.524999999906868
66.72999999998137,6.51495199999772,27.755048000020906,0.3049999999348074,6.425000000046566
66.68500000005588,6.477039000019431,33.52796099986881,0.31000000005587935,7.2299999999813735
66.69999999995343,6.682612000033259,25.042388000059873,0.7550000001210719,6.890000000130385
66.86499999999069,8.85127400001511,24.438726000022143,0.4249999998137355,10.770000000018626
83.40999999991618,6.6324969998095185,22.80250300024636,0.43500000005587935,11.829999999841675
49.59000000008382,7.015517000108957,23.94448299985379,0.42000000015832484,12.820000000065193
67.2249999998603,6.225525999907404,24.374474000185728,0.4699999999720603,11.234999999869615
66.93000000016764,6.722164000151679,23.627835999941453,0.2900000000372529,9.125
65.71499999985099,2.9038799998816103,17.97612000023946,0.32499999995343387,6.670000000158325
33.31500000017695,2.8816350002307445,17.433364999946207,0.2949999999254942,6.925000000046566
33.704999999841675,2.8504949999041855,17.22450500004925,0.3049999999348074,6.975000000093132
32.80500000016764,6.146250999998301,19.75874900002964,0.2600000000093132,6.944999999832362
50.25499999988824,7.657279999926686,23.697720000054687,0.7399999999906868,8.820000000065193
49.919999999925494,6.728620999958366,24.771379000041634,0.7000000001862645,8.604999999981374
67.39500000001863,6.099562000017613,22.620437999954447,0.5649999999441206,8.81000000005588
66.16000000014901,6.073502999963239,22.286497000139207,0.47500000009313226,6.539999999804422
66.53499999991618,6.982158999890089,24.307841000147164,0.2900000000372529,6.629999999888241
83.44500000006519,8.268365999916568,23.66163400001824,0.33500000019557774,7.385000000009313
50.199999999953434,6.16054300009273,29.59445699979551,0.43000000016763806,6.6049999999813735
83.41500000003725,6.078649000031874,24.636351000051945,0.6650000000372529,11.330000000074506
50.824999999953434,6.1782339999917895,23.886766000185162,0.27999999979510903,10.275000000139698
66.02000000001863,6.816959000192583,23.60304099973291,0.29500000015832484,8.09499999997206
66,6.10485600004904,23.480143999913707,0.715000000083819,8.305000000167638
66.77000000001863,6.131954999873415,24.243045000126585,0.38000000012107193,7.179999999934807
67.02499999990687,7.235237000044435,23.329763000132516,0.2999999998137355,8.349999999860302
66.18500000005588,4.411294999998063,20.44370499998331,0.3300000000745058,7.024999999906868
33.669999999925494,4.370395000092685,23.294604999944568,0.7700000000186265,8.369999999878928
66.31500000017695,6.685870999936014,25.369128999998793,0.3850000000093132,6.929999999934807
66.99499999987893,7.019624999957159,23.41537500009872,0.7600000000093132,7.179999999934807
