totalTime,slamTime,renderTime,segmentationTime
65.78500000014901,72.46499999985099,1.6899999999441206,15.600000000093132
100.0449999999255,7.494999999646097,1.3650000002235174,7.959999999962747
32.794999999925494,8.290000000037253,1.8049999997019768,8.43500000005588
33.39500000001863,8.209999999962747,2.1000000000931323,11.09000000031665
33.5,6.734999999869615,1.3599999998696148,6.190000000409782
33.41000000014901,6.300000000279397,1.3649999997578561,9.100000000093132
33.294999999925494,5.879999999888241,1.4900000002235174,7.404999999795109
33.325000000186265,8.03000000026077,1.9750000000931323,8.109999999869615
49.919999999925494,7.919999999925494,1.2549999998882413,10.56499999994412
66.2949999999255,8.81499999994412,1.4649999998509884,10.115000000223517
67.43999999994412,7.040000000037253,1.3600000003352761,12.540000000037253
66.18500000005588,6.175000000279397,1.5349999996833503,10.640000000130385
50.16500000003725,5.84499999973923,2.2549999998882413,11.165000000037253
33.1750000002794,4.5750000001862645,1.2649999996647239,6.274999999906868
49.734999999869615,4.580000000074506,1.2149999998509884,5.805000000167638
33.62000000011176,4.745000000111759,1.1600000001490116,5.714999999850988
16.145000000018626,5.5750000001862645,1.194999999832362,8.104999999981374
49.95999999996275,5.154999999795109,1.2150000003166497,5.915000000037253
16.790000000037253,6.0499999998137355,1.2600000002421439,8.339999999850988
33.83499999996275,5.015000000130385,1.2250000000931323,6.014999999664724
32.84999999962747,5.060000000055879,1.25,6.03499999968335
33.635000000242144,5.625,1.4500000001862645,6.21999999973923
33.299999999813735,7.490000000223517,1.4100000001490116,9.53499999968335
33.59000000031665,7.970000000204891,1.9950000001117587,8.93999999994412
33.15499999979511,7.274999999906868,1.9799999999813735,8.825000000186265
33.31499999994412,7.0799999996088445,1.540000000037253,9.070000000298023
33.35000000009313,8.475000000093132,1.2999999998137355,9.180000000167638
50.02000000001863,4.8549999999813735,1.4399999999441206,10.575000000186265
66.33999999985099,5.419999999925494,1.5600000000558794,11.830000000074506
50.31000000005588,4.649999999906868,1.7000000001862645,11.425000000279397
33.16500000003725,6.264999999664724,1.5,8.709999999962747
33.89500000001863,5.59000000031665,1.779999999795109,9.299999999813735
32.89999999990687,7.044999999925494,2.1450000000186265,7.9500000001862645
33.11500000022352,5.555000000167638,1.6299999998882413,8.03499999968335
33.60499999998137,6.055000000167638,1.7250000000931323,9.729999999981374
33.1999999997206,5.595000000204891,1.3300000000745058,8.029999999795109
33.65000000037253,7.669999999925494,1.5549999997019768,9.264999999664724
32.90499999979511,5.884999999776483,1.6450000000186265,8.15500000026077
33.52499999990687,5.53000000026077,1.6850000000558794,10.729999999981374
33.27000000001863,6.40999999968335,2.1150000002235174,9.070000000298023
33.4250000002794,5.900000000372529,1.5149999996647239,8.574999999720603
33.81499999994412,6.464999999850988,1.7350000003352761,9.354999999981374
32.77999999979511,7.209999999962747,1.4549999996088445,8.915000000037253
33.49500000011176,6.680000000167638,1.6100000003352761,8.214999999850988
33.25499999988824,4.660000000149012,1.559999999590218,11.140000000130385
33.330000000074506,6.245000000111759,1.6850000000558794,8.674999999813735
32.97500000009313,7.745000000111759,1.3599999998696148,8.830000000074506
33.8249999997206,4.765000000130385,1.3599999998696148,10.175000000279397
33.24500000011176,6.490000000223517,2.139999999664724,9.385000000242144
33.31999999983236,5.849999999627471,1.444999999832362,9.045000000391155
32.99500000011176,7.560000000055879,2.2000000001862645,8.595000000204891
33.89999999990687,6.365000000223517,1.9750000000931323,9.134999999776483
32.94500000029802,6.665000000037253,1.7849999996833503,9.140000000130385
33.29000000003725,5.544999999925494,1.4099999996833503,7.685000000055879
33.41500000003725,6.205000000074506,1.8149999999441206,9.589999999850988
50.25,7.2700000000186265,1.5500000002793968,9.654999999795109
66.27000000001863,5.660000000149012,1.6000000000931323,11.384999999776483
50.04000000003725,6.864999999757856,1.6100000003352761,10.404999999795109
33.40999999968335,6.565000000409782,1.5399999995715916,8.390000000130385
33.22000000020489,7.314999999944121,1.7549999998882413,8.68500000005588
33.71499999985099,7.164999999571592,1.9950000001117587,8.254999999888241
33.06499999994412,5.449999999720603,1.8400000003166497,8.305000000167638
33.25499999988824,5.685000000055879,1.6749999998137355,9.695000000298023
33.12000000011176,6.834999999962747,1.7700000000186265,9.865000000223517
33.515000000130385,6.625,1.8900000001303852,9.274999999906868
33.799999999813735,5.790000000037253,1.7199999997392297,9.220000000204891
33.24000000022352,7.040000000037253,1.3100000000558794,9.06499999994412
33.0749999997206,7.944999999832362,1.654999999795109,8.695000000298023
33.56500000040978,7.615000000223517,2,9.529999999795109
33.03499999968335,4.959999999962747,1.5350000001490116,8.790000000037253
33.080000000074506,6.53000000026077,1.7050000000745058,9.819999999832362
33.93500000005588,7.274999999906868,1.4500000001862645,10.075000000186265
33.55500000016764,6.595000000204891,1.9799999999813735,7.699999999720603
33.21499999985099,5.8950000000186265,1.7299999999813735,8.955000000074506
33.46999999973923,6.010000000242144,1.625,13.790000000037253
32.90000000037253,8.930000000167638,1.7549999998882413,15.540000000037253
34.22499999962747,6.510000000242144,1.7650000001303852,8.540000000037253
32.33500000042841,5.055000000167638,1.6749999998137355,7.714999999850988
33.22999999998137,6.224999999627471,1.165000000037253,6.290000000037253
33.68999999994412,4.850000000093132,1.7349999998696148,6.25
32.72999999998137,103.78000000026077,2.8999999999068677,6.2999999998137355
133.36499999975786,51.484999999869615,23.334999999962747,9.375
100.43999999994412,21.959999999962747,1.8950000000186265,13.954999999608845
66.60499999998137,20.895000000018626,1.904999999795109,14.395000000018626
66.66000000014901,19.300000000279397,1.7999999998137355,10.214999999850988
33.58999999985099,77.1699999999255,1.9199999999254942,8.979999999981374
99.14000000013039,22.580000000074506,1.834999999962747,5.695000000298023
50.90500000026077,21.930000000167638,1.9050000002607703,5.7049999996088445
49.78499999968335,24.354999999981374,2.109999999869615,6.054999999701977
33.72999999998137,24.62000000011176,1.7650000001303852,9.324999999720603
82.36000000033528,59.17999999970198,1.8850000002421439,5.8549999999813735
83.39999999990687,17.859999999869615,1.9649999998509884,5.959999999962747
50.67999999970198,34.14999999990687,2.7150000003166497,6.385000000242144
49.72000000020489,31.989999999757856,1.9350000000558794,5.640000000130385
66.54999999981374,33.58999999985099,2.209999999962747,9.550000000279397
66.68500000005588,174.23499999986961,3.209999999962747,12.59499999973923
199.875,42.63499999977648,3.1899999999441206,11.709999999962747
66.91500000003725,27.795000000391155,2.3449999997392297,13.645000000018626
66.18999999994412,31.819999999832362,2.220000000204891,11.209999999962747
66.8800000003539,18.49500000011176,2.654999999795109,14.004999999888241
66.97999999998137,28.069999999832362,1.9850000003352761,14.399999999906868
66.33999999985099,16.850000000093132,2.904999999795109,13.975000000093132
67.08499999996275,24.899999999906868,2.394999999552965,15.205000000074506
66.42499999981374,25.72000000020489,2.3799999998882413,13.945000000298023
66.57500000018626,18.22000000020489,2.1299999998882413,15.495000000111759
66.95999999996275,74.73999999975786,2.345000000204891,14.96500000031665
100.25499999988824,14.870000000111759,2.109999999869615,9.669999999925494
32.60499999998137,26.475000000093132,2.1049999999813735,7.689999999944121
67.16000000014901,29.06000000005588,2.359999999869615,8.029999999795109
66.56999999983236,38.705000000074506,2.234999999869615,8.419999999925494
66.23500000033528,14.549999999813735,2.635000000242144,8.910000000149012
33.88499999977648,26.915000000037253,2.1799999997019768,8.75
66.39999999990687,32.96999999973923,2.2800000002607703,13.229999999981374
66.82500000018626,32.25,2.5050000003539026,11.484999999869615
66.85999999986961,27.46499999985099,2.5700000002980232,13.200000000186265
66.64999999990687,32.114999999757856,3.095000000204891,15.615000000223517
65.93500000005588,15.209999999962747,2.209999999962747,13.56000000005588
33.57000000029802,25.15000000037253,2.319999999832362,12.244999999646097
66.65499999979511,27.615000000223517,2.7749999999068677,7.810000000055879
66.70000000018626,29.135000000242144,2.2299999999813735,8.25
66.79000000003725,56.45999999996275,2.6000000000931323,8.584999999962747
99.73999999975786,39.68999999994412,2.7299999999813735,12.889999999664724
83.93999999994412,36.950000000186265,2.609999999869615,12.78000000026077
82.82000000029802,38.50499999988824,2.5099999997764826,13.375
67.0449999999255,32.56999999983236,2.375,12.850000000093132
66.27999999979511,33.950000000186265,3.044999999925494,15.510000000242144
66.8300000000745,35.56999999983236,3.205000000074506,13.025000000372529
66.81999999983236,31.90000000037253,2.4249999998137355,14.264999999664724
66.62000000011176,32.544999999925494,3.0049999998882413,13.81499999994412
83.73499999986961,32.47500000009313,2.8500000000931323,14.645000000018626
82.64000000013039,30.72499999962747,2.4200000003911555,14.40500000026077
66.93000000016764,29.484999999869615,4.285000000149012,13.890000000130385
66.50499999988824,17.705000000074506,3.6299999998882413,13.31000000005588
66.5800000000745,28.40499999979511,2.5049999998882413,15.415000000037253
66.67499999981374,78.66500000003725,2.984999999869615,15.629999999888241
100.46500000031665,15.774999999906868,3.8049999997019768,9.839999999850988
32.6199999996461,37.02499999990687,2.470000000204891,7.504999999888241
66.91000000014901,33.9949999996461,2.540000000037253,7.680000000167638
66.65500000026077,32.080000000074506,2.9450000002980232,8.139999999664724
67.08499999996275,30.199999999720603,2.4950000001117587,8.540000000037253
66.02000000001863,16.114999999757856,2.665000000037253,9.129999999888241
34.06999999983236,30.330000000074506,2.955000000074506,12.640000000130385
82.78500000014901,27.040000000037253,2.7550000003539026,10.574999999720603
50.8249999997206,62.05999999959022,2.9250000002793968,10.800000000279397
99.25,53.125,2.75,13.180000000167638
99.93999999994412,50.38499999977648,3.1600000001490116,14.695000000298023
100,47.46499999985099,2.7199999997392297,14.135000000242144
