totalTime,slamTime,renderTime,segmentationTime
59.955000000074506,68.88499999977648,1.5750000001862645,11.290000000037253
99.22999999998137,12.790000000037253,0.4649999998509884,8.53000000026077
33.81999999983236,5.555000000167638,0.6600000001490116,11.665000000037253
32.89500000001863,5.189999999944121,0.39999999990686774,12.81499999994412
50.0500000002794,7.640000000130385,0.3300000000745058,7.274999999906868
16.725000000093132,5.015000000130385,0.39999999990686774,6.290000000037253
33.34999999962747,4.3299999996088445,0.35999999986961484,7.025000000372529
50.3000000002794,3.8549999999813735,0.34500000020489097,6.875
16.56499999994412,4.1049999999813735,0.3200000002980232,7.660000000149012
49.669999999925494,4.595000000204891,0.4299999997019768,13.805000000167638
50.43500000005588,4.25,0.4900000002235174,12.584999999962747
33.21499999985099,4.524999999906868,0.4099999996833503,11.975000000093132
33.39500000001863,4.775000000372529,0.4699999997392297,12.829999999608845
33.15500000026077,3.959999999962747,0.3399999998509884,9.864999999757856
33.27999999979511,4.720000000204891,0.35999999986961484,9.455000000074506
33.575000000186265,6.225000000093132,0.39500000001862645,13.81499999994412
33.00499999988824,5.774999999906868,0.4699999997392297,12.56499999994412
33.71499999985099,5.800000000279397,0.3449999997392297,7.845000000204891
33.1750000002794,5.9200000003911555,0.7299999999813735,14.259999999776483
33.22500000009313,4.580000000074506,0.43999999994412065,8.049999999813735
33.96499999985099,3.419999999925494,0.375,6.680000000167638
33.31999999983236,9.825000000186265,0.31000000005587935,16.43500000005588
33.52000000001863,3.0700000002980232,0.39999999990686774,6.879999999888241
32.60499999998137,3.084999999962747,0.35000000009313226,6.919999999925494
33.15500000026077,3.0749999997206032,0.35000000009313226,6.790000000037253
33.31499999994412,3.5350000001490116,0.35999999986961484,8.754999999888241
33.69499999983236,3.139999999664724,0.3849999997764826,6.859999999869615
32.81999999983236,3.540000000037253,0.36499999975785613,6.710000000428408
33.47000000020489,3.8249999997206032,0.35999999986961484,6.885000000242144
33.30500000016764,3.345000000204891,0.3700000001117587,6.904999999795109
50.02999999979511,4.769999999552965,0.4150000000372529,7.2950000003911555
17.180000000167638,4.794999999925494,0.5200000000186265,11.06499999994412
32.80499999970198,7.899999999906868,0.34500000020489097,13.194999999832362
33.580000000074506,4.444999999832362,0.375,7.810000000055879
33.31499999994412,5.275000000372529,0.3849999997764826,9.955000000074506
49.985000000335276,5.665000000037253,0.5200000000186265,9.299999999813735
17.149999999906868,3.010000000242144,0.40499999979510903,8.694999999832362
33.02000000001863,3.0099999997764826,0.34500000020489097,6.8250000001862645
49.5,3.029999999795109,0.35000000009313226,7.115000000223517
16.87999999988824,3.044999999925494,0.34500000020489097,6.754999999888241
33.260000000242144,3.109999999869615,0.34500000020489097,8.93999999994412
33.2449999996461,3.1850000000558794,0.3700000001117587,8.955000000074506
33.81000000005588,3.9050000002607703,0.30999999959021807,6.90500000026077
32.919999999925494,3.319999999832362,0.35000000009313226,6.714999999850988
49.97999999998137,4.529999999795109,0.3349999999627471,8.799999999813735
17.175000000279397,3.9100000001490116,0.38500000024214387,9.629999999888241
33.14999999990687,4.050000000279397,0.39000000013038516,12.294999999925494
33.13499999977648,5.069999999832362,0.4650000003166497,9.950000000186265
50.5,5.410000000149012,0.6949999998323619,14.140000000130385
49.670000000391155,6.990000000223517,0.6800000001676381,15.574999999720603
33.25,4.584999999962747,0.39500000001862645,8.104999999981374
33.424999999813735,3.2549999998882413,0.3399999998509884,10.675000000279397
49.700000000186265,4.2999999998137355,0.3400000003166497,9.665000000037253
16.97499999962747,4.064999999944121,0.40000000037252903,11.200000000186265
33.14500000001863,9.615000000223517,0.3300000000745058,14.09000000031665
33.265000000130385,4.75,1.220000000204891,8.089999999850988
33.68999999994412,5.035000000149012,0.4649999998509884,9.725000000093132
33.41500000003725,4.649999999906868,0.39500000001862645,13.879999999888241
32.86500000022352,4.265000000130385,0.5049999998882413,12.369999999646097
33.40499999979511,5.439999999944121,0.4850000003352761,13.56000000005588
33.43000000016764,5.129999999888241,0.4550000000745058,12.834999999962747
33.27999999979511,4.275000000372529,0.39500000001862645,7.964999999850988
33.55500000016764,6.694999999832362,0.35000000009313226,14.979999999981374
32.864999999757856,2.9499999997206032,0.375,8.130000000353903
33.54000000003725,2.9350000000558794,0.3400000003166497,7.265000000130385
49.830000000074506,2.8999999999068677,0.3400000003166497,8.660000000149012
33.44499999983236,2.9450000002980232,0.3399999998509884,7.120000000111759
16.66000000014901,3.0350000001490116,0.3399999998509884,9.040000000037253
33.135000000242144,3.0600000000558794,0.3449999997392297,6.71999999973923
33.514999999664724,3.2550000003539026,0.375,6.745000000111759
